t	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	342	343	344	345	346	347	348	349	350	351	352	353	354	355	356	357	358	359	360	361	362	363	364
7.607607607607608	28	31	23	22	22	18	25	17	22	17	21	24	18	26	18	17	19	26	15	24	20	21	21	15	15	20	31	16	15	22	23	19	22	22	32	23	28	19	21	16	19	25	36	23	22	21	25	19	23	18	18	26	27	23	17	27	18	26	15	15	28	21	24	23	20	30	20	20	31	23	26	30	15	23	23	33	21	17	28	23	32	30	20	18	27	20	21	21	15	21	23	31	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	23	21	31	16	18	25	24	25	23	17	27	24	27	30	22	27	27	32	24	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	21	30	15	23	22	21	32	18	24	30	23	18	17	19	18	18	26	20	28	22	19	25	21	17	28	31	30	22	19	25	23	17	21	19	19	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	20	11	23	25	27	21	30	27	27	22	21	19	26	18	32	23	31	22	33	21	19	22	26	31	27	28	26	26	25	23	22	30	27	17	15	17	20	19	20	15	21	16	26	26	21	28	14	23	18	19	25	25	20	24	26	33	30	26	16	26	20	22	25	31	31	27	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	26	15	16	22	18	22	21	29	36	28	19	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	19	19	28	17	22	19	14	25	19	26	25	17	29	25	17	22	20	16	17	23	18	23	27	24	27	21	21	11	27	22	25	24	13	25	28	29	27	24	27
7.615615615615615	28	31	23	22	22	18	25	17	22	17	21	24	18	26	18	17	19	26	15	24	20	21	21	15	15	20	31	16	15	22	23	19	22	22	32	23	28	19	21	16	19	25	36	23	22	21	25	19	23	18	18	26	28	23	17	27	18	26	15	15	28	21	24	23	20	30	20	20	31	23	26	30	15	23	23	33	21	17	28	23	32	30	20	18	27	20	21	21	15	21	23	31	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	23	21	31	16	18	25	24	25	23	17	27	24	27	30	22	27	27	32	24	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	22	30	15	23	23	21	32	18	24	30	23	18	17	19	18	18	26	20	28	22	19	25	21	17	28	31	30	22	19	25	23	17	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	20	11	23	25	27	21	31	27	27	22	21	19	26	18	32	23	31	22	33	22	19	22	26	31	27	28	26	26	25	23	22	30	27	17	15	17	20	19	20	15	21	16	26	26	21	28	14	23	18	19	25	25	20	24	26	33	30	26	16	26	20	22	25	31	31	27	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	26	15	16	22	18	22	21	29	36	28	19	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	19	19	28	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	18	23	27	24	27	21	21	11	27	22	25	24	13	25	28	29	27	24	27
7.623623623623623	29	31	23	22	22	18	25	17	22	17	21	24	18	26	18	17	19	26	15	24	20	21	21	15	15	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	37	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	26	30	15	23	23	33	21	17	28	23	32	30	20	18	27	20	21	21	15	21	23	32	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	31	16	18	25	24	25	23	17	27	24	27	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	22	30	15	23	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	22	19	25	21	17	28	31	30	22	19	25	23	17	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	21	11	23	26	27	21	31	27	27	22	21	19	26	18	32	23	31	22	33	22	19	22	26	31	27	28	26	26	25	23	22	30	27	17	15	17	20	19	20	15	21	16	26	26	21	28	14	23	18	19	25	25	20	24	26	33	30	27	16	26	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	26	15	16	22	18	22	21	29	36	28	19	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	28	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.631631631631632	29	31	23	22	22	18	25	17	22	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	15	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	26	30	15	24	23	33	21	17	28	23	32	30	20	19	28	20	21	21	15	21	23	32	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	27	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	22	30	15	24	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	22	19	25	21	17	28	31	30	22	19	25	23	17	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	21	11	23	26	27	21	31	27	27	22	21	19	26	18	32	23	31	22	34	22	19	22	26	31	27	28	26	26	25	23	22	30	27	17	15	17	20	19	20	15	21	16	26	26	22	28	14	23	18	19	25	25	20	24	26	33	30	27	16	26	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	26	15	16	22	18	22	21	29	36	28	19	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.63963963963964	29	31	23	22	22	18	25	17	23	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	15	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	26	30	15	24	23	33	21	17	28	23	32	30	20	19	28	20	21	21	15	21	23	32	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	27	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	24	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	19	25	21	17	28	31	30	22	19	25	23	18	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	21	11	23	26	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	22	19	22	26	31	27	28	26	26	25	23	22	30	27	17	15	17	20	19	20	15	21	16	26	26	22	28	14	23	18	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	27	15	16	22	18	22	21	29	36	28	19	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.647647647647648	29	31	23	22	22	18	26	17	23	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	26	30	15	24	23	33	21	17	28	23	32	30	20	19	28	20	21	21	15	21	23	32	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	24	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	19	25	21	17	28	32	31	22	19	25	23	18	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	21	11	23	26	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	22	19	22	26	31	27	28	26	26	25	23	23	30	27	17	15	17	20	19	20	15	21	16	26	26	22	28	14	23	18	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	27	15	16	22	18	22	21	29	36	28	20	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.655655655655655	29	31	23	22	22	18	26	17	23	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	27	30	15	24	23	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	25	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	19	25	21	17	28	33	31	22	19	25	23	18	21	19	20	30	24	26	23	21	22	24	33	20	25	32	22	24	13	26	26	21	28	19	26	29	21	11	23	26	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	22	19	22	26	31	27	28	26	26	25	23	23	30	27	17	15	17	20	19	20	15	21	16	26	26	22	28	14	23	18	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	27	15	16	22	18	22	21	29	36	28	20	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.663663663663663	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	26	28	23	17	27	18	27	16	15	28	21	24	23	20	31	20	20	31	23	27	30	15	24	23	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	19	25	21	17	28	33	31	22	19	25	23	18	21	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	22	19	22	26	31	27	28	26	27	25	23	23	30	27	17	15	17	20	19	20	15	21	16	26	26	22	28	14	23	18	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	27	15	16	22	18	22	21	29	36	28	20	22	26	14	19	30	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	21	21	11	27	22	25	24	13	26	28	29	27	24	27
7.671671671671672	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	24	23	20	31	20	20	31	23	27	30	15	24	23	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	24	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	32	25	20	22	19	25	16	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	19	25	21	17	28	33	31	22	19	25	23	18	21	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	22	19	22	26	31	27	28	26	27	25	23	23	30	27	17	15	17	20	19	20	15	21	17	26	26	22	28	14	23	18	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	20	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	22	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.67967967967968	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	17	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	22	16	19	25	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	24	23	20	31	20	20	31	23	27	30	15	24	23	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	25	32	29	25	21	30	21	25	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	32	25	20	22	19	26	17	26	17	23	21	23	27	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	20	25	21	17	28	33	31	22	19	25	23	18	22	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	27	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	26	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	28	14	23	19	19	25	26	20	24	27	33	30	27	16	27	20	22	25	31	31	28	30	21	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	22	19	14	25	19	26	25	17	30	25	17	22	20	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.687687687687688	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	20	21	21	15	16	20	31	16	15	22	23	19	22	22	32	23	28	19	23	16	20	25	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	24	23	20	31	20	20	31	23	27	30	15	24	23	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	25	32	29	25	21	30	21	26	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	33	25	20	22	19	26	17	26	17	23	21	23	28	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	26	20	28	23	20	25	21	17	28	33	32	22	19	25	23	18	22	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	28	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	26	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	19	19	25	26	20	24	27	33	30	27	16	27	20	22	25	32	31	28	30	21	23	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	30	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	23	19	14	25	19	26	25	17	30	25	17	22	21	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.6956956956956954	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	20	21	21	15	16	20	31	16	16	22	23	19	22	22	32	23	28	19	23	16	20	26	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	25	32	29	25	21	30	21	26	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	30	22	27	27	33	25	20	22	19	26	17	26	17	23	21	23	28	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	24	30	23	18	17	19	18	19	27	20	28	23	20	25	21	17	29	33	32	22	19	25	23	18	22	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	28	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	26	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	19	19	25	26	20	24	27	33	30	27	16	27	20	22	25	32	31	28	30	21	24	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	31	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	23	19	14	25	19	26	25	17	30	25	17	22	21	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.703703703703703	29	32	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	20	21	21	15	16	20	31	16	16	22	23	19	22	22	32	23	28	19	23	16	20	26	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	26	32	29	25	21	30	22	26	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	31	22	27	27	33	25	20	23	19	26	17	26	17	23	21	23	28	28	17	18	30	19	28	28	30	26	23	30	15	25	23	21	32	18	25	30	23	18	17	19	18	19	27	20	28	23	20	25	21	17	29	33	32	22	20	25	23	18	22	19	20	30	24	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	28	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	27	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	19	19	25	26	21	24	27	33	30	27	16	27	20	22	25	32	31	28	30	21	24	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	31	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	23	19	14	25	19	26	25	17	30	25	17	22	21	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.711711711711712	29	33	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	21	21	21	15	16	20	31	16	16	22	23	19	22	22	33	23	28	19	23	16	20	26	38	23	22	21	25	19	23	18	18	27	28	23	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	28	20	21	21	15	21	23	32	16	26	24	23	26	32	29	25	21	30	22	26	22	21	29	24	15	24	21	32	16	18	25	24	25	23	17	27	24	28	31	22	27	27	33	25	20	23	19	26	17	26	17	23	21	23	28	28	17	18	30	20	28	28	30	26	23	30	15	25	23	21	32	18	25	30	23	18	17	19	18	20	27	20	28	23	20	25	21	17	29	33	32	22	20	25	23	18	22	19	20	30	25	26	23	21	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	29	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	27	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	19	19	25	26	21	24	27	33	31	28	16	27	20	22	25	32	31	28	30	21	24	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	19	31	21	31	18	31	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	23	19	14	25	19	26	25	17	30	25	18	22	22	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.71971971971972	29	33	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	21	21	21	15	16	20	31	16	16	22	23	19	22	22	33	23	28	19	23	16	20	26	38	23	22	21	25	19	23	18	18	27	29	24	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	29	20	21	21	15	21	23	32	16	26	24	23	26	32	29	25	21	30	22	26	22	21	29	24	15	24	21	32	16	18	25	24	25	24	17	27	24	28	31	22	27	27	33	25	20	23	19	26	17	26	17	23	21	23	28	28	18	18	30	20	28	28	30	26	24	30	15	25	23	21	32	18	25	30	23	18	17	19	18	20	27	20	28	23	20	25	21	17	29	33	32	22	20	25	23	18	22	19	20	30	25	26	23	22	22	24	33	21	25	32	22	24	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	29	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	27	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	19	19	25	26	21	24	27	33	31	29	16	27	20	22	25	32	31	28	30	21	24	24	21	27	24	25	27	15	27	22	19	22	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	20	22	26	14	20	31	21	32	18	31	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	17	23	19	14	25	19	26	25	17	30	25	18	22	22	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	28	29	27	24	27
7.727727727727728	29	33	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	21	21	21	15	16	20	31	16	16	22	23	19	22	22	33	23	28	19	23	16	21	27	38	23	22	21	25	19	23	18	18	27	29	24	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	29	20	21	21	15	21	23	32	16	26	24	23	26	32	29	25	21	30	22	26	22	21	29	24	15	24	21	32	17	18	25	24	25	24	17	27	24	28	31	22	27	27	33	25	20	23	19	26	17	26	17	23	21	23	28	28	18	18	30	20	28	28	30	26	24	30	15	25	23	21	32	18	26	30	23	18	17	20	18	20	27	20	28	23	20	25	21	17	29	33	32	22	20	25	23	18	22	19	20	30	25	26	23	22	22	24	33	21	25	32	22	25	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	29	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	27	27	25	23	24	30	27	17	15	17	20	19	20	16	21	17	26	26	22	29	14	23	20	19	25	26	21	24	27	33	31	29	16	27	20	22	25	32	31	28	30	21	24	24	21	27	24	25	27	15	27	22	19	23	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	21	22	26	14	20	31	21	32	18	31	30	34	30	21	24	30	32	22	27	22	22	24	20	20	19	29	18	23	19	14	25	19	26	26	17	30	25	18	22	22	16	17	23	19	23	27	24	27	22	21	11	27	22	25	24	13	26	29	29	27	24	27
7.7357357357357355	29	33	23	22	22	18	26	17	24	17	21	24	19	26	18	18	19	26	15	24	21	21	21	15	16	20	31	16	16	22	23	19	22	22	33	23	28	19	23	16	21	27	38	23	22	21	25	19	23	19	18	27	29	24	17	27	18	28	16	15	28	21	25	23	20	31	20	20	31	23	27	30	15	24	24	33	21	17	28	24	33	30	20	19	29	20	21	21	15	21	23	32	16	26	24	23	26	32	29	25	21	30	22	26	22	21	29	24	15	24	21	32	17	18	25	24	25	24	17	27	24	28	31	22	27	27	33	25	20	23	19	26	17	26	17	23	21	23	28	28	18	18	30	20	28	28	30	26	25	30	15	25	23	21	32	18	26	30	23	18	17	20	18	20	27	20	28	23	20	25	21	17	29	33	32	22	20	25	23	18	22	19	20	30	25	26	23	22	22	24	33	21	25	32	22	25	13	26	26	21	28	19	26	30	21	11	23	27	27	21	31	27	29	22	21	19	26	18	33	23	31	22	34	23	19	22	26	31	27	28	27	27	25	23	24	30	27	17	16	17	20	19	20	16	21	17	26	26	22	29	14	23	20	19	25	26	21	25	28	33	31	29	16	27	20	22	25	32	31	29	30	21	24	24	22	27	24	25	27	15	27	22	19	23	20	23	27	27	23	19	24	23	22	28	15	16	22	18	22	21	29	36	28	21	22	26	14	20	31	21	32	18	31	30	34	30	21	24	30	32	22	27	22	23	24	20	21	19	29	18	23	19	14	25	19	26	26	17	30	25	18	22	22	16	17	23	19	23	27	24	27	22	21	11	27	22	26	24	13	26	29	29	27	24	27
